time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
4.80904746055603,0.0,0.1393193716326933,0.0,2,14.7523,-0.331476,-0.0112821,5235.99,0.0
4.830825090408325,0.0,0.125387434469424,0.0,2,15.2092,-0.331299,-0.0113398,5235.99,0.0
4.852615594863892,0.0,0.11284869102248159,0.0,2,15.6199,-0.331121,-0.0113994,5235.99,0.0
4.875030279159546,0.0,0.10156382192023343,0.0,2,15.989,-0.330966,-0.01146,5235.99,0.0
4.895853757858276,0.0,0.09140743972821008,0.0,2,16.3212,-0.330833,-0.011522,5235.99,0.0
4.918550491333008,0.0,0.08226669575538907,0.0,2,16.6201,-0.330677,-0.0115854,5235.99,0.0
4.940033912658691,0.0,0.07404002617985017,0.0,2,16.8887,-0.330544,-0.0116498,5235.99,0.0
4.963667631149292,0.0,0.06663602356186515,0.0,2,17.1301,-0.330455,-0.0117161,5235.99,0.0
4.984101295471191,0.0,0.05997242120567864,0.0,2,17.3466,-0.330344,-0.011789,5235.99,0.0
5.007681131362915,0.0,0.05397517908511078,0.0,2,17.5412,-0.330034,-0.0118625,5235.99,0.0
5.0287792682647705,0.0,0.0485776611765997,0.0,2,17.716,-0.329723,-0.0119368,5235.99,0.0
5.051883935928345,0.0,0.04371989505893973,0.0,2,17.8728,-0.329368,-0.0120117,5235.99,0.0
5.073891878128052,0.0,0.03934790555304576,0.0,2,18.0137,-0.329013,-0.0120875,5235.99,0.0
5.095944881439209,0.0,0.035413114997741184,0.0,2,18.1402,-0.328702,-0.0121638,5235.99,0.0
5.118956804275513,0.0,0.03187180349796707,0.0,2,18.2539,-0.328369,-0.0122406,5235.99,0.0
5.1395769119262695,0.0,0.02868462314817036,0.0,2,18.3555,-0.328036,-0.0123174,5235.99,0.0
5.162450313568115,0.0,0.025816160833353325,0.0,2,18.4465,-0.327703,-0.0123951,5235.99,0.0
5.183756351470947,0.0,0.02323454475001799,0.0,2,18.5284,-0.327393,-0.0124719,5235.99,0.0
5.205868721008301,0.0,0.02091109027501619,0.0,2,18.602,-0.32706,-0.012551,5235.99,0.0
5.22988486289978,0.0,0.01881998124751457,0.0,2,18.6674,-0.326749,-0.0126302,5235.99,0.0
5.250250339508057,0.0,0.016937983122763112,0.0,2,18.7259,-0.326416,-0.0127088,5235.99,0.0
